heat_num,grado,num_cga_met,TCM,Time_Vac_Vac,Power_ON,Tpo_Aux,Total_min_Demoras,tco_kwh,Potencia,O2,Grafito,Cal_Total,Cal_Total_Sid,Cal_Total_Dol,muestra_temp,muestra_ppmo2,c1_tco_tpo_con,c1_tco_kwh,c1_tco_mw_prom,c2_tco_tpo_con,c2_tco_kwh,c2_tco_mw_prom,c7_tco_tpo_con,c7_tco_kwh,c7_tco_mw_prom,cga_met_1,cga_met_2,cga_met_3,CH01,CH02,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,CH15,CH31,CH33,CH34,CH50,CH60,CH63,CH64,CH67,CH70,CH71,CH01_C1,CH02_C1,CH03_C1,CH04_C1,CH05_C1,CH06_C1,CH07_C1,CH08_C1,CH09_C1,CH10_C1,CH11_C1,CH15_C1,CH31_C1,CH33_C1,CH34_C1,CH50_C1,CH60_C1,CH63_C1,CH64_C1,CH67_C1,CH70_C1,CH71_C1,CH01_C2,CH02_C2,CH03_C2,CH04_C2,CH05_C2,CH06_C2,CH07_C2,CH08_C2,CH09_C2,CH10_C2,CH11_C2,CH15_C2,CH31_C2,CH33_C2,CH34_C2,CH50_C2,CH60_C2,CH63_C2,CH64_C2,CH67_C2,CH70_C2,CH71_C2,CaO,MgO,sio2,al2o3,mno,s,fe2o3,ib2,ib4,feo,IB3
485749,251036 DEA,2,183.4299927,43.38333511,34.80000114,6.23333311,1.34999898,49925,103.0199966,4466.25,3107.5,6226,3427,2799,1666,791,15.88333035,24195,91,13.75,22806,100,1.16666603,1775,91,86.489,96.941,NULL,8.29,25.802,0,25.338,0,10.055,3.142,87.625,1.892,11,0,0,0,0,0,3.2,3.042,0,4.044,0,0,0,8.29,0,0,8.091,0,10.055,3.142,21.933,1.892,11,0,0,0,0,0,0,3.042,0,4.044,0,0,0,0,25.802,0,17.247,0,0,0,30.692,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,37.4296,6.903,14.3842,7.4694,7.611,0.2478,39.3648,3.070478,2.393748,35.463838,1.712742981
485758,251036 DEA,2,183.5800018,43.33332825,36.11666489,5.83333302,0.38333199,52435,103.9000015,4693.75,3365,6253,3453,2799,1599,460,16.08333015,24552,92,13.18332958,22451,102,2.81666589,4278,91,88.249,95.331,NULL,8.404,26.131,0,17.084,0,9.607,3.5,90.098,2.486,10.701,0,0,0,0,0,3.89,3.308,0,8.371,0,0,0,8.404,0,0,4.55,0,9.607,3.5,22.322,2.486,10.701,0,0,0,0,0,0,3.308,0,8.371,0,0,0,0,26.131,0,12.534,0,0,0,32.776,0,0,0,0,0,0,0,3.89,0,0,0,0,0,0,61.3305,15.40372,25.82194,3.00074,0.472,2.728278,1.32278,2.802618,3.141514,1.191682,2.127855564
485759,251036 DEA,2,183.4940033,60.03666306,39.46666718,10.70666599,8.86333101,52435,94.91999817,4956.25,4715,6293,3453,2839,1577,33,19.5,25568,79,12.91666985,21440,100,2.98333406,4276,86,88.566,94.928,NULL,8.291,25.883,0,16.323,0,10.207,3.303,89.611,2.407,10.704,0,0,0,0,0,3.942,3.122,0,9.701,0,0,0,8.291,0,0,3.23,0,10.207,3.303,22.601,2.407,10.704,0,0,0,0,0,0,3.122,0,9.701,0,0,0,0,25.883,0,13.093,0,0,0,32.01,0,0,0,0,0,0,0,3.942,0,0,0,0,0,0,36.3322,6.2776,14.0892,8.7084,7.5402,0.2124,39.8958,3.042866,2.20542,35.94221,1.5936853
485760,251036 DEA,2,183.5339966,47.68333054,36.83333206,6.25,3.59999895,52795,102.4199982,4578.75,3543.75,6266,3453,2813,1670,#¡VALOR!,16.78333092,25201,90,12.98332977,21802,101,3.049999,4640,91,90.56,92.974,NULL,8.642,25.701,0,16.386,0,9.634,3.508,88.967,2.508,10.912,0,0,0,0,0,4.09,3.602,0,9.584,0,0,0,8.642,0,0,4.276,0,9.634,3.508,22.894,2.508,10.912,0,0,0,0,0,0,3.602,0,9.584,0,0,0,0,25.701,0,12.11,0,0,0,31.073,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,35.7658,5.9354,14.0656,8.9562,7.4812,0.2124,40.1318,3.000504,2.137452,36.154728,1.553562276
485761,251036 DEA,2,182.076004,44.58332825,36.3833313,6.30000019,0.89999798,50405,99.25998688,4682.5,3236.25,6319,3467,2853,1649,599,17.51667023,25355,87,13.31667042,21649,98,1.55000103,2250,87,88.565,93.511,NULL,7.898,24.345,0,17.252,0,10.245,4.304,90.293,2.097,9.801,0,0,0,0,0,3.915,4.011,0,7.915,0,0,0,7.898,0,0,4.011,0,10.245,4.304,23.283,2.097,9.801,0,0,0,0,0,0,4.011,0,7.915,0,0,0,0,24.345,0,13.241,0,0,0,32.01,0,0,0,0,0,0,0,3.915,0,0,0,0,0,0,40.6628,6.5136,14.278,8.5314,7.5166,0.2124,35.5888,3.360522,2.440594,32.062016,1.782721159
485775,251036 DEA,2,183.4429932,46.8833313,36.75,4.1500001,4.98333204,52425,101.9800034,4936.25,3475,6319,3480,2839,1571,447,29.79999924,-18534,-37,NULL,NULL,NULL,NULL,NULL,NULL,87.176,96.267,NULL,9.558,25.711,14.853,0,0,10.336,3.891,93.423,2.51,10.077,0,0,0,0,0,3.562,1.432,0,8.09,0,0,0,9.558,0,3.851,0,0,10.336,3.891,22.431,2.51,10.077,0,0,0,0,0,0,1.432,0,8.09,0,0,0,0,25.711,11.002,0,0,0,0,35.992,0,0,0,0,0,0,0,3.562,0,0,0,0,0,0,62.70756,7.5284,27.22968,3.5459,0.08142,3.726558,0.19116,2.717422,2.692996,0.172162,2.037575246
485776,251036 DEA,2,183.5879974,82.79999542,39.19999695,6.30000019,36.29999885,55375,100.5199966,5116.25,3488.75,6359,3480,2879,1551,448,16.64999962,24786,89,13.46667004,22221,99,5.05000114,7220,86,89.937,93.651,NULL,8.932,26.03,13.292,0,0,10.005,3.721,93.146,2.246,10.744,0,0,0,0,0,3.131,3.361,0,8.98,0,0,0,8.932,0,4.242,0,0,10.005,3.721,22.706,2.246,10.744,0,0,0,0,0,0,3.361,0,8.98,0,0,0,0,26.03,9.05,0,0,0,0,35.44,0,0,0,0,0,0,0,3.131,0,0,0,0,0,0,40.1436,6.5254,16.2604,9.4636,7.6228,0.2124,32.7332,2.913184,2.140756,29.48938,1.560550459
485790,251036 DEA,1,183.3029938,58.92999649,40.14999771,11.73999977,6.04,54495,96.44999695,4707.5,3405,6306,3480,2826,1605,509,23.04999924,-32395,-84,NULL,NULL,NULL,13.13333988,20199,92,89.321,93.982,NULL,8.111,25.099,17.661,0,0,6.308,3.777,98.962,2.393,10.3,0,0,0,0,0,3.277,3.015,0,4.4,0,0,0,8.111,0,7.09,0,0,6.308,3.777,28.927,2.393,10.3,0,0,0,0,0,0,3.015,0,4.4,0,0,0,0,25.099,10.571,0,0,0,0,35.035,0,0,0,0,0,0,0,3.277,0,0,0,0,0,0,36.108,6.5136,16.874,10.3486,7.9768,0.177,35.6124,2.525082,1.847526,32.083256,1.326397919
485791,251036 DEA,2,183.8560028,45.68333054,38.76666641,4.54999876,1.36666596,52325,96.30999756,5020,3738.75,6266,3467,2799,1567,386,17.13332939,24549,86,14.78332996,22460,91,2.8499999,4164,88,89.741,94.115,NULL,7.705,24.871,16.361,0,0,6.022,3.691,98.277,2.109,11.3,0,0,0,0,0,4.782,4.442,0,4.296,0,0,0,7.705,0,6.808,0,0,6.022,3.691,28.368,2.109,11.3,0,0,0,0,0,0,4.442,0,4.296,0,0,0,0,24.871,9.553,0,0,0,0,34.909,0,0,0,0,0,0,0,4.782,0,0,0,0,0,0,33.394,6.3366,16.1542,8.5078,7.6582,0.2006,44.4388,2.439296,1.90098,40.034922,1.354066986
485792,251036 DEA,2,182.701004,56.39999771,37.28333282,6.51666594,11.59999925,51555,99,4385,3067.5,6266,3307,2959,1633,692,19.10000038,27830,87,11.76667023,19177,98,2.36666703,3398,86,89.645,93.056,NULL,8.067,25.667,16.489,0,0,6.195,3.571,98.139,2.167,10.059,0,0,0,0,0,4.26,3.68,0,4.407,0,0,0,8.067,0,8.848,0,0,6.195,3.571,27.651,2.167,10.059,0,0,0,0,0,0,3.68,0,4.407,0,0,0,0,25.667,7.641,0,0,0,0,35.488,0,0,0,0,0,0,0,4.26,0,0,0,0,0,0,36.5682,6.3484,16.461,9.5698,7.5992,0.2242,37.6656,2.62137,1.945466,33.933024,1.404805077
485805,251036 DEA,2,183.4329987,46.29999924,38.75,4.80000019,1.74999899,53905,99,5083.75,3912.5,6213,3320,2893,1532,392,18.61667061,27377,88,12.18332958,19627,97,3.98333406,5748,87,89.635,93.798,NULL,8.55,20.981,18.536,8.88,0,8.186,6.293,35,2.208,11.906,0,0,0,51.438,0,3.609,3.802,0,4.044,0,0,0,8.55,0,0,8.88,0,8.186,6.293,0,2.208,11.906,0,0,0,20.766,0,0,3.802,0,4.044,0,0,0,0,20.981,18.536,0,0,0,0,0,0,0,0,0,0,30.672,0,3.609,0,0,0,0,0,0,56.9645,12.83486,27.99078,3.42908,0.19116,5.009454,0.3009,2.401418,2.62137,0.271046,1.813009351
485819,251036 DEA,2,183.3769989,55.93333054,47.73332977,7.19999981,NULL,63395,93.5,4971.25,4320,6226,3320,2906,1580,668,21.28333092,28535,80,13.06667042,18468,85,9.33333588,15245,98,86.583,96.794,NULL,0,68.63,12.038,11.604,0,0,0,91.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.761,0,11.604,0,0,0,25.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.869,12.038,0,0,0,0,30.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7922,6.608,14.396,7.9886,7.9768,0.2006,48.1558,2.687922,2.076918,43.383644,1.464944649
485820,251036 DEA,2,183.2070007,36.11666489,29.5,5.61666584,NULL,56275,99.16000366,4900,4170,6213,3320,2893,12,#¡VALOR!,19.79999924,28973,88,10.80000019,18027,100,5.68333197,8127,86,89.903,93.304,NULL,0,55.076,17.817,12.199,0,0,0,94.395,0,0,0,0,0,0,0,3.72,0,0,0,0,0,0,0,34.696,0,12.199,0,0,0,28.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.38,17.817,0,0,0,0,31.387,0,0,0,0,0,0,0,3.72,0,0,0,0,0,0,60.34874,11.71858,27.90228,4.15242,0.16402,3.370316,0.80358,2.552222,2.652994,0.72393,1.882679919
485821,251036 DEA,2,182.8789978,68.01999283,38.96666336,6.06666613,21.98666504,54835,100.0799866,5035,4256.25,6266,3347,2919,12,#¡VALOR!,16.21666908,22921,85,14.66666985,24083,99,4.0999999,6683,98,86.068,96.811,NULL,8.193,20.415,21.597,16.702,0,7.74,0,85.631,2.081,12.494,0,0,0,0,0,4.011,0,0,4.015,0,0,0,8.193,0,0,16.702,0,7.74,0,19.843,2.081,12.494,0,0,0,0,0,0,0,0,4.015,0,0,0,0,20.415,21.597,0,0,0,0,30.788,0,0,0,0,0,0,0,4.011,0,0,0,0,0,0,56.34618,13.15464,29.15308,3.87748,0.21122,3.98604,0.44722,2.280704,2.482838,0.402852,1.705880252
485822,251036 DEA,2,183.074997,51.49666595,37.31666565,6.64666605,6.53333302,54325,103.8600006,5261.25,3937.5,6239,3347,2893,12,#¡VALOR!,15.68332958,24248,93,13.81667042,22752,99,3.78333211,6174,98,87.716,95.359,NULL,7.826,21.077,18.472,12.892,0,8.718,0,87.252,2.345,12.259,0,0,0,0,0,4.315,3.571,0,4.348,0,0,0,7.826,0,0,12.892,0,8.718,0,20.757,2.345,12.259,0,0,0,0,0,0,3.571,0,4.348,0,0,0,0,21.077,18.472,0,0,0,0,31.495,0,0,0,0,0,0,0,4.315,0,0,0,0,0,0,55.57092,13.1275,29.86934,3.78898,0.1947,4.145222,0.39294,2.19539,2.408498,0.354,1.651030711
485823,251036 DEA,2,183.3529968,44.56666565,36.21666718,6.36666489,0.98333299,52635,103.8799973,4320,3377.5,6239,3360,2879,1631,498,14.91666985,23002,93,14.60000038,24003,99,2.70000005,4479,100,90.153,93.2,NULL,8.08,22.044,16.434,14.123,0,8.686,0,88.021,1.981,12.01,0,0,0,0,0,3.741,3.989,0,4.244,0,0,0,8.08,0,0,14.123,0,8.686,0,22.04,1.981,12.01,0,0,0,0,0,0,3.989,0,4.244,0,0,0,0,22.044,16.434,0,0,0,0,30.981,0,0,0,0,0,0,0,3.741,0,0,0,0,0,0,41.0286,7.847,16.874,11.21,8.1302,0.2124,28.4734,2.86917,2.053554,25.651666,1.46092437
485824,251036 DEA,2,183.2590027,46.13332748,36.2666626,5.68333197,3.183332,53115,104.6299973,4733.75,2773.75,5186,2667,2519,1620,472,15.69999981,23924,91,13.58333015,23080,102,2.98333311,4962,100,88.459,94.8,NULL,7.97,20.351,19.831,11.593,0,8.238,0,88.492,2.309,11.976,0,0,0,0,0,4.371,4.072,0,4.056,0,0,0,7.97,0,0,11.593,0,8.238,0,23.245,2.309,11.976,0,0,0,0,0,0,4.072,0,4.056,0,0,0,0,20.351,19.831,0,0,0,0,30.247,0,0,0,0,0,0,0,4.371,0,0,0,0,0,0,38.3146,7.3868,16.461,10.8206,8.024,0.2006,32.7332,2.746568,1.976736,29.48938,1.404411765
485825,251036 DEA,2,183.6199951,46.43332672,36.66666412,5.56666613,3.19999793,53585,104.3099976,4578.75,2818.75,6253,3347,2906,1592,614,29.39999962,-18535,-38,NULL,NULL,NULL,3.26666808,5432,100,88.424,95.196,NULL,7.937,20.391,20.327,14.653,0,8.249,0,85.898,2.019,11.897,0,0,0,0,0,4.081,3.82,0,4.348,0,0,0,7.937,0,0,14.653,0,8.249,0,20.501,2.019,11.897,0,0,0,0,0,0,3.82,0,4.348,0,0,0,0,20.391,20.327,0,0,0,0,30.397,0,0,0,0,0,0,0,4.081,0,0,0,0,0,0,38.6922,7.4694,15.9536,10.974,7.7762,0.1888,35.4118,2.861854,2.022874,31.90248,1.436897458
485828,251036 DEA,2,183.824997,51.16666412,39.99999619,5.6500001,4.51666594,56915,101.0699997,4873.75,3597.5,4893,2587,2306,1602,590,16.26667023,24063,89,13.80000019,22946,100,5.88333321,8753,89,92.164,91.661,NULL,7.6,21.349,14.862,16.885,0,8.41,0,87.852,2.201,12.34,0,0,0,0,0,3.999,4.018,0,4.309,0,0,0,7.6,0,0,16.885,0,8.41,0,21.401,2.201,12.34,0,0,0,0,0,0,4.018,0,4.309,0,0,0,0,21.349,14.862,0,0,0,0,31.451,0,0,0,0,0,0,0,3.999,0,0,0,0,0,0,33.748,6.785,14.9978,8.6022,7.67,0.1652,43.5184,2.655236,2.02665,39.205736,1.43
485862,251036 DEA,2,183.3880005,45.73333359,36.45000076,5.96666622,2.31666598,52915,103.7099991,4742.5,3462.5,6266,3347,2919,1606,436,15.43332958,23660,92,13.85000038,23349,101,3.16666698,4752,90,91.111,92.277,NULL,8.072,19.146,0,27.635,0,8.701,5.252,87.796,2.061,12.906,0,0,0,0,0,3.002,4.007,0,4.81,0,0,0,8.072,0,0,9.595,0,8.701,5.252,20.707,2.061,12.906,0,0,0,0,0,0,4.007,0,4.81,0,0,0,0,19.146,0,18.04,0,0,0,32.089,0,0,0,0,0,0,0,3.002,0,0,0,0,0,0,62.81022,9.7999,28.4203,3.13526,0.21712,4.291542,0.90506,2.6078,2.71518,0.81538,1.990464438
485863,251036 DEA,2,182.927002,45.49999619,36.43333054,6.29999924,1.766666,52135,102.3700028,4707.5,4188.75,6253,3320,2933,1607,410,15.88333035,24032,91,13.83333015,22972,100,2.700001,3980,88,89.747,93.18,NULL,7.892,20.721,0,27.778,0,7.693,6.02,85.843,2.13,12.496,0,0,0,0,0,4.128,3.822,0,4.404,0,0,0,7.892,0,0,9.687,0,7.693,6.02,20.603,2.13,12.496,0,0,0,0,0,0,3.822,0,4.404,0,0,0,0,20.721,0,18.091,0,0,0,30.24,0,0,0,0,0,0,0,4.128,0,0,0,0,0,0,57.40936,9.95212,25.20598,6.4782,4.31054,1.053268,5.3277,2.687568,2.50868,4.799768,1.811925068
485864,251036 DEA,2,183.8379974,55.84999466,38.99999619,6.30000019,9.55,55675,101.7399979,5166.25,3722.5,6133,3333,2799,1541,612,15.76667023,23682,90,14.06667042,23326,99,5.06666803,7520,89,89.404,94.434,NULL,8.174,20.438,0,26.425,0,7.987,6.219,88.135,2.011,12.007,0,0,0,0,0,4.245,3.99,0,4.207,0,0,0,8.174,0,0,7.912,0,7.987,6.219,21.897,2.011,12.007,0,0,0,0,0,0,3.99,0,4.207,0,0,0,0,20.438,0,18.513,0,0,0,31.238,0,0,0,0,0,0,0,4.245,0,0,0,0,0,0,63.13944,10.86426,23.48318,3.0916,1.35582,1.978506,2.1653,3.172666,3.285946,1.950776,2.375915812
485885,251036 DEA,2,181.654007,44.95000076,37.70000076,5.89999914,0.35000001,54205,102.449997,4953.75,3526.25,6346,3373,2973,1581,512,15.56667042,24023,93,14.01667023,22982,98,4.11666822,6046,88,88.971,92.683,NULL,8.311,20.699,0,24.455,0,8.994,6.623,85.149,2.113,12.944,0,0,0,0,0,3.951,4.051,0,4.364,0,0,0,8.311,0,0,6.411,0,8.994,6.623,20.16,2.113,12.944,0,0,0,0,0,0,4.051,0,4.364,0,0,0,0,20.699,0,18.044,0,0,0,29.989,0,0,0,0,0,0,0,3.951,0,0,0,0,0,0,59.6372,10.66012,27.7713,2.95236,0.16048,4.587486,0.52038,2.533932,2.699958,0.468814,1.941083842
485886,251036 DEA,2,181.2799988,44.71666718,36.41666794,5.86666584,1.43333203,53195,104.2799988,4755,2715,6359,3387,2973,1544,470,15.48332977,24058,93,13.60000038,22947,101,3.3499999,5037,90,88.653,92.627,NULL,8.1,20.737,0,25.498,0,8.628,5.676,86.301,2.033,12.108,0,0,0,0,0,4.011,4.15,0,4.038,0,0,0,8.1,0,0,8.709,0,8.628,5.676,20.211,2.033,12.108,0,0,0,0,0,0,4.15,0,4.038,0,0,0,0,20.737,0,16.789,0,0,0,31.09,0,0,0,0,0,0,0,4.011,0,0,0,0,0,0,59.27966,10.45952,29.33598,2.4485,0.11328,4.099084,0.38704,2.384426,2.589038,0.34869,1.86505049
485887,251036 DEA,2,175.5670013,42.33333206,35.39999962,5.81666565,0.116666,51625,104.4000015,4500,3613.75,6319,3373,2946,1573,607,14.81667042,23326,94,14.28332996,23674,99,2.31666493,3476,90,88.763,86.804,NULL,7.999,20.09,0,22.531,0,8.204,6.039,85.002,2.01,11.981,0,0,0,0,0,3.812,3.89,0,4.009,0,0,0,7.999,0,0,8.616,0,8.204,6.039,21.015,2.01,11.981,0,0,0,0,0,0,3.89,0,4.009,0,0,0,0,20.09,0,13.915,0,0,0,28.987,0,0,0,0,0,0,0,3.812,0,0,0,0,0,0,59.85314,10.32028,28.45688,3.42908,0.21476,4.179088,1.14342,2.481894,2.596944,1.03014,1.877100141
485889,251036 DEA,2,179.7870026,46.78333282,35.81666565,5.88333321,4.08333311,52505,104.8399963,4622.5,3018.75,6333,3387,2946,1550,543,15.88333035,24726,93,13.08333015,22279,102,2.8499999,4345,91,86.55,93.237,NULL,8.121,20.294,0,24.806,0,7.779,6.39,86.179,2.181,12.09,0,0,0,0,0,4.237,4.059,0,3.651,0,0,0,8.121,0,0,6.639,0,7.779,6.39,20.64,2.181,12.09,0,0,0,0,0,0,4.059,0,3.651,0,0,0,0,20.294,0,18.167,0,0,0,30.539,0,0,0,0,0,0,0,4.237,0,0,0,0,0,0,38.8692,7.4576,16.3194,9.3692,7.4812,0.1888,34.0666,2.810524,2.128012,30.69062,1.51309141
485890,251036 DEA,2,179.1959992,47.11666107,36.96666336,8.83333302,0.316666,52455,101.4300003,4715,3087.5,6319,3373,2946,1590,395,16.14999962,24050,89,13.86666965,22955,99,2.93333411,4302,88,87.611,91.585,NULL,7.601,21.509,0,23.172,0,7.976,6.315,86.478,1.642,11.966,0,0,0,0,0,4.08,4.072,0,4.385,0,0,0,7.601,0,0,8.273,0,7.976,6.315,20.381,1.642,11.966,0,0,0,0,0,0,4.072,0,4.385,0,0,0,0,21.509,0,14.899,0,0,0,31.097,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,38.0786,7.1508,15.4934,8.5786,7.2452,0.177,39.5536,2.900086,2.217102,35.633876,1.581862745
485902,251036 DEA,2,183.9179993,45.0166626,35.93333244,6.30000019,1.78333101,51865,103.3299866,4683.75,3701.25,6279,3493,2786,1624,674,15.48332977,23994,93,13.93332958,23008,99,2.5,3710,89,86.877,97.041,NULL,8.011,20.246,27.597,0,0,7.897,7.008,35,0,12.345,0,0,0,53.516,0,4.344,4.037,0,3.917,0,0,0,8.011,0,8.175,0,0,7.897,7.008,0,0,12.345,0,0,0,20.487,0,0,4.037,0,3.917,0,0,0,0,20.246,19.422,0,0,0,0,0,0,0,0,0,0,33.029,0,4.344,0,0,0,0,0,0,33.925,7.2216,14.6674,7.6228,7.5048,0.177,44.6984,2.72934,2.17828,40.268798,1.521969296
485903,251036 DEA,2,183.0279999,43.73333359,35.31666565,5.55000019,1.866666,51295,104.1699982,4623.75,2973.75,6293,3493,2799,1641,756,15.88333035,24790,94,13.35000038,22210,100,2.049999,3143,92,87.237,95.791,NULL,8.706,20.359,29.493,0,0,8.361,5.856,35,0,11.652,0,0,0,50.939,0,3.866,4.204,0,4.592,0,0,0,8.706,0,7.521,0,0,8.361,5.856,0,0,11.652,0,0,0,21.345,0,0,4.204,0,4.592,0,0,0,0,20.359,21.972,0,0,0,0,0,0,0,0,0,0,29.594,0,3.866,0,0,0,0,0,0,32.1314,6.9738,14.7736,7.552,7.611,0.1298,47.1528,2.566382,2.066888,42.48,1.439217759
485904,251036 DEA,2,183.2929993,47.31666183,36.46666336,5.81666613,4.03333209,53095,104,4705,3455,6279,3493,2786,1619,513,14.13333035,21978,93,15.03332996,25031,100,3.30000091,4940,90,89.431,93.862,NULL,8.283,19.825,30.84,0,0,8.042,6.311,35,0,12.41,0,0,0,49.976,0,4.461,4.23,0,3.915,0,0,0,8.283,0,11.025,0,0,8.042,6.311,0,0,12.41,0,0,0,20.215,0,0,4.23,0,3.915,0,0,0,0,19.825,19.815,0,0,0,0,0,0,0,0,0,0,29.761,0,4.461,0,0,0,0,0,0,36.8868,7.0328,15.7766,8.4842,8.3072,0.1652,36.049,2.758958,2.136154,32.47655,1.520428016
485917,251008 DEA,2,183.1670075,45.24999619,38.3833313,5.53333282,0.33333201,55495,103.0199966,4861.25,3206.25,6319,3520,2799,1534,554,15.75,24261,92,13.69999981,22747,100,4.86666489,7336,90,90.562,92.605,NULL,5.861,39.892,39.781,0,0,8.005,0,55.066,0,3.728,0,0,0,25.883,0,0,4.951,0,0,0,0,0,5.861,12.262,20.689,0,0,8.005,0,20.066,0,3.728,0,0,0,0,0,0,4.951,0,0,0,0,0,0,27.63,19.092,0,0,0,0,0,0,0,0,0,0,25.883,0,0,0,0,0,0,0,0,60.47972,11.16398,28.11704,6.20562,0.2006,2.479652,1.0266,2.53818,2.463132,0.924884,1.762093031
485918,251008 DEA,2,183.8379974,44.73332977,37.18333054,5.80000019,0.74999897,53745,103.0899963,4821.25,3290,6173,3453,2719,1561,647,15.91666985,24260,91,13.60000038,22748,100,3.66666698,5583,91,87.806,96.032,NULL,5.308,42.914,33.268,0,0,7.896,0,55.073,0,5.576,0,0,0,24.864,0,4.404,4.535,0,0,0,0,0,5.308,15.067,14.351,0,0,7.896,0,20.073,0,5.576,0,0,0,0,0,0,4.535,0,0,0,0,0,0,27.847,18.917,0,0,0,0,0,0,0,0,0,0,24.864,0,4.404,0,0,0,0,0,0,61.94174,12.28262,25.23194,4.5489,0.16402,3.02965,0.44368,2.896782,2.941032,0.399666,2.07991917
485919,251008 DEA,2,177.6809998,44.56666565,37.36666489,5.56666613,0.633333,54625,104.199997,4542.5,2590,6319,3520,2799,1562,618,15.68332958,24282,93,13.44999981,22722,101,4.21666384,6466,92,86.112,91.569,NULL,3.528,38.652,37.717,0,0,9.562,0,35,0,5.111,0,0,0,45.155,0,0,2.956,0,0,0,0,0,3.528,13.466,20.126,0,0,9.562,0,0,0,5.111,0,0,0,16.363,0,0,2.956,0,0,0,0,0,0,25.186,17.591,0,0,0,0,0,0,0,0,0,0,28.792,0,0,0,0,0,0,0,0,58.056,12.3015,28.17132,4.90054,0.14986,2.557532,0.73514,2.431744,2.510332,0.662334,1.755450102
485920,251008 DEA,2,177.6679993,61.86666489,37.6333313,4.33333302,18.89999962,54615,103.3799973,4565,2592.5,6319,3520,2799,1584,564,16.08333015,24354,91,13.30000019,22646,102,4.25000191,6468,91,89.879,87.789,NULL,5.533,31.884,34.201,0,0,9.187,0,35,0,5.806,0,1.544,0,48.829,0,3.731,1.953,0,0,0,0,0,5.533,9.579,18.922,0,0,9.187,0,0,0,5.806,0,1.544,0,22.355,0,0,1.953,0,0,0,0,0,0,22.305,15.279,0,0,0,0,0,0,0,0,0,0,26.474,0,3.731,0,0,0,0,0,0,36.5328,6.9148,16.2132,9.2276,7.4104,0.1298,31.8364,2.658894,2.015204,28.681434,1.435992579
485931,251015 VARDEA,2,185.2129974,52.48332977,37.66666412,6.6500001,7.16666599,55115,104.2300034,4787.5,2802.5,6213,3413,2799,1572,454,15.05000019,22963,92,14.08333015,24038,102,4.5166688,6966,93,87.451,97.762,NULL,9.919,19.885,33.719,0,0,8.442,6.072,35,0,12.949,0,0,0,50.956,0,3.826,0,0,4.445,0,0,0,9.919,0,10.259,0,0,8.442,6.072,0,0,12.949,0,0,0,20.365,0,0,0,0,4.445,0,0,0,0,19.885,23.46,0,0,0,0,0,0,0,0,0,0,30.591,0,3.826,0,0,0,0,0,0,33.9368,9.912,15.3636,9.0978,7.1272,0.1652,40.2144,2.606502,2.115268,36.229186,1.387361312
485932,251015 VARDEA,2,183.723999,46.40000153,36.68333435,7.30000019,1.41666597,54475,105.949997,4767.5,3313.75,6173,3373,2799,1653,#¡VALOR!,15.69999981,25098,96,12.86666965,21905,102,4.09999895,6324,93,92.29,91.434,NULL,10.177,19.938,32.87,0,0,8.025,6.773,35,0,12.551,0,0,0,50.153,0,4.213,0,0,4.024,0,0,0,10.177,0,15.59,0,0,8.025,6.773,0,0,12.551,0,0,0,20.15,0,0,0,0,4.024,0,0,0,0,19.938,17.28,0,0,0,0,0,0,0,0,0,0,30.003,0,4.213,0,0,0,0,0,0,34.3734,9.086,15.0804,9.558,7.6818,0.1416,37.8308,2.689574,2.081402,34.081822,1.395114943
485933,251015 VARDEA,1,107.6210022,71.20333099,20.73333359,5.59999895,43.87,27705,103.4100037,2330,1953.75,2493,1293,1200,1755,1580,NULL,NULL,NULL,NULL,NULL,NULL,0,0,-1,87.621,#¡VALOR!,NULL,9.967,0,7.153,0,0,8.107,6.311,35,0,12.537,0,0,0,20.498,0,0,3.915,0,4.133,0,0,0,9.967,0,7.153,0,0,8.107,6.311,0,0,12.537,0,0,0,20.498,0,0,3.915,0,4.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.99,8.5904,14.632,9.1214,7.1154,0.1652,38.4208,2.902446,2.214624,34.613294,1.515151515
485940,251015 VARDEA,2,184.7980042,57.49999619,36.64999771,7.26999998,12.57999989,51435,100.5,4482.5,4173.75,3679,1107,2573,1679,#¡VALOR!,16.93333054,24026,85,13.56667042,22975,102,2.11666489,3281,93,88.036,96.762,NULL,10.124,19.958,29.659,0,0,7.816,6.583,35,0,12.394,0,0,0,50.742,0,4.387,3.928,0,4.207,0,0,0,10.124,0,7.556,0,0,7.816,6.583,0,0,12.394,0,0,0,20.428,0,0,3.928,0,4.207,0,0,0,0,19.958,22.103,0,0,0,0,0,0,0,0,0,0,30.314,0,4.387,0,0,0,0,0,0,58.8466,12.3664,27.9483,2.51458,0.19588,3.889162,0.46374,2.484608,2.758486,0.417838,1.931747753
